lower,upper,length
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
-0.8772343998572512,2.1041333839057303,2.9813677837629813
